Node_type;Gene;GEX_celltype_Log2FC_Delta;GEX_celltype_Log2FC_Epsprogenitors;GEX_celltype_Log2FC_Epsilon;GEX_celltype_Log2FC_Fev+Delta;GEX_celltype_Log2FC_Ngn3high;Region;Gene_signature_name
Gene;Galr2;-25.348227;1.2433187;-1.1134679;0.5370266;2.0848145;chr11:116285943-116286736;Neurod2_+_(303g)
Gene;Galr2;-25.348227;1.2433187;-1.1134679;0.5370266;2.0848145;chr11:116361661-116362572;Neurod2_+_(303g)
Gene;Plk3;-2.7914708;1.4463801;-1.59375;0.19644134;2.1938424;chr4:117100933-117101838;Neurod2_+_(303g)
Gene;Plk3;-2.7914708;1.4463801;-1.59375;0.19644134;2.1938424;chr4:117283080-117283941;Neurod2_+_(303g)
Gene;Plk3;-2.7914708;1.4463801;-1.59375;0.19644134;2.1938424;chr4:117057807-117058744;Neurod2_+_(303g)
Gene;Plk3;-2.7914708;1.4463801;-1.59375;0.19644134;2.1938424;chr4:116995371-116996148;Neurod2_+_(303g)
Gene;Plk3;-2.7914708;1.4463801;-1.59375;0.19644134;2.1938424;chr4:117278156-117279127;Neurod2_+_(303g)
Gene;Rnf165;-0.95398057;1.2392855;-0.7248551;0.26176268;1.4658636;chr18:77495485-77496417;Neurod2_+_(303g)
Gene;Rnf165;-0.95398057;1.2392855;-0.7248551;0.26176268;1.4658636;chr18:77417285-77418200;Neurod2_+_(303g)
Gene;Ncs1;-0.9573856;0.7920315;-1.2587205;0.47675514;1.6801863;chr2:31374169-31375100;Neurod2_+_(303g)
Gene;Ncs1;-0.9573856;0.7920315;-1.2587205;0.47675514;1.6801863;chr2:31350199-31351105;Neurod2_+_(303g)
Gene;Ncs1;-0.9573856;0.7920315;-1.2587205;0.47675514;1.6801863;chr2:31280782-31281592;Neurod2_+_(303g)
Gene;Ncs1;-0.9573856;0.7920315;-1.2587205;0.47675514;1.6801863;chr2:31255560-31256288;Neurod2_+_(303g)
Gene;Ncs1;-0.9573856;0.7920315;-1.2587205;0.47675514;1.6801863;chr2:31337394-31338339;Neurod2_+_(303g)
Gene;Ncs1;-0.9573856;0.7920315;-1.2587205;0.47675514;1.6801863;chr2:31356978-31357839;Neurod2_+_(303g)
Gene;Ncs1;-0.9573856;0.7920315;-1.2587205;0.47675514;1.6801863;chr2:31361956-31362880;Neurod2_+_(303g)
Gene;Ncs1;-0.9573856;0.7920315;-1.2587205;0.47675514;1.6801863;chr2:31268603-31269526;Neurod2_+_(303g)
Gene;Ncs1;-0.9573856;0.7920315;-1.2587205;0.47675514;1.6801863;chr2:31375835-31376716;Neurod2_+_(303g)
Gene;Ncs1;-0.9573856;0.7920315;-1.2587205;0.47675514;1.6801863;chr2:31353541-31354393;Neurod2_+_(303g)
Gene;Ncs1;-0.9573856;0.7920315;-1.2587205;0.47675514;1.6801863;chr2:31411599-31412584;Neurod2_+_(303g)
Gene;Ncs1;-0.9573856;0.7920315;-1.2587205;0.47675514;1.6801863;chr2:31332397-31333291;Neurod2_+_(303g)
Gene;Igsf8;-0.3898647;0.58985907;0.41895223;0.89879596;0.9546385;chr1:172363277-172363966;Neurod2_+_(303g)
Gene;Igsf8;-0.3898647;0.58985907;0.41895223;0.89879596;0.9546385;chr1:172299915-172300840;Neurod2_+_(303g)
Gene;Igsf8;-0.3898647;0.58985907;0.41895223;0.89879596;0.9546385;chr1:172131991-172132906;Neurod2_+_(303g)
Gene;Igsf8;-0.3898647;0.58985907;0.41895223;0.89879596;0.9546385;chr1:172430474-172431383;Neurod2_+_(303g)
Gene;Igsf8;-0.3898647;0.58985907;0.41895223;0.89879596;0.9546385;chr1:172297554-172298466;Neurod2_+_(303g)
Gene;Igsf8;-0.3898647;0.58985907;0.41895223;0.89879596;0.9546385;chr1:172319541-172320388;Neurod2_+_(303g)
Gene;Srrm4;-1.2054392;1.5728782;-1.2930789;0.79824126;2.0851994;chr5:116529238-116530159;Neurod2_+_(303g)
Gene;Srrm4;-1.2054392;1.5728782;-1.2930789;0.79824126;2.0851994;chr5:116526110-116526969;Neurod2_+_(303g)
Gene;Srrm4;-1.2054392;1.5728782;-1.2930789;0.79824126;2.0851994;chr5:116571037-116571968;Neurod2_+_(303g)
Gene;Srrm4;-1.2054392;1.5728782;-1.2930789;0.79824126;2.0851994;chr5:116569236-116570151;Neurod2_+_(303g)
Gene;Srrm4;-1.2054392;1.5728782;-1.2930789;0.79824126;2.0851994;chr5:116581817-116583504;Neurod2_+_(303g)
Gene;Tspan11;-2.4083722;-0.050174356;-24.406467;0.6352108;3.0661237;chr6:127979603-127980424;Neurod2_+_(303g)
Gene;Tspan11;-2.4083722;-0.050174356;-24.406467;0.6352108;3.0661237;chr6:128022276-128022988;Neurod2_+_(303g)
Gene;Fez1;0.097908564;1.3831128;-0.9215364;-0.87624073;1.4579142;chr9:36858437-36859349;Neurod2_+_(303g)
Gene;Fez1;0.097908564;1.3831128;-0.9215364;-0.87624073;1.4579142;chr9:36851421-36852329;Neurod2_+_(303g)
Gene;Shf;-1.4872605;1.7505492;-1.7804503;0.29801124;2.0221112;chr2:122365795-122366703;Neurod2_+_(303g)
Gene;Shf;-1.4872605;1.7505492;-1.7804503;0.29801124;2.0221112;chr2:122345383-122346255;Neurod2_+_(303g)
Gene;Scube1;-5.382088;2.456271;-2.2101257;0.35280097;2.5764248;chr15:83800704-83801645;Neurod2_+_(303g)
Gene;Scube1;-5.382088;2.456271;-2.2101257;0.35280097;2.5764248;chr15:83638169-83639110;Neurod2_+_(303g)
Gene;Scube1;-5.382088;2.456271;-2.2101257;0.35280097;2.5764248;chr15:83853174-83854135;Neurod2_+_(303g)
Gene;Scube1;-5.382088;2.456271;-2.2101257;0.35280097;2.5764248;chr15:83639625-83640777;Neurod2_+_(303g)
Gene;Scube1;-5.382088;2.456271;-2.2101257;0.35280097;2.5764248;chr15:83636503-83637397;Neurod2_+_(303g)
Gene;Scube1;-5.382088;2.456271;-2.2101257;0.35280097;2.5764248;chr15:83475426-83476145;Neurod2_+_(303g)
Gene;Fibcd1;-24.210745;1.6561041;-0.98025894;0.34122902;2.7439702;chr2:31698025-31698983;Neurod2_+_(303g)
Gene;Fibcd1;-24.210745;1.6561041;-0.98025894;0.34122902;2.7439702;chr2:31825654-31826617;Neurod2_+_(303g)
Gene;Fibcd1;-24.210745;1.6561041;-0.98025894;0.34122902;2.7439702;chr2:31814541-31814995;Neurod2_+_(303g)
Gene;Fibcd1;-24.210745;1.6561041;-0.98025894;0.34122902;2.7439702;chr2:31870516-31871398;Neurod2_+_(303g)
Gene;Fibcd1;-24.210745;1.6561041;-0.98025894;0.34122902;2.7439702;chr2:31767197-31768172;Neurod2_+_(303g)
Gene;Fibcd1;-24.210745;1.6561041;-0.98025894;0.34122902;2.7439702;chr2:31818258-31819160;Neurod2_+_(303g)
Gene;Fibcd1;-24.210745;1.6561041;-0.98025894;0.34122902;2.7439702;chr2:31905505-31906360;Neurod2_+_(303g)
Gene;Fibcd1;-24.210745;1.6561041;-0.98025894;0.34122902;2.7439702;chr2:31892931-31893863;Neurod2_+_(303g)
Gene;Fibcd1;-24.210745;1.6561041;-0.98025894;0.34122902;2.7439702;chr2:31924553-31925485;Neurod2_+_(303g)
Gene;Pdlim4;0.22490793;1.9978863;-0.38899463;0.9188821;1.7430259;chr11:54067047-54067948;Neurod2_+_(303g)
Gene;Pdlim4;0.22490793;1.9978863;-0.38899463;0.9188821;1.7430259;chr11:54195747-54196671;Neurod2_+_(303g)
Gene;Pdlim4;0.22490793;1.9978863;-0.38899463;0.9188821;1.7430259;chr11:54058348-54059244;Neurod2_+_(303g)
Gene;Pdlim4;0.22490793;1.9978863;-0.38899463;0.9188821;1.7430259;chr11:54055765-54056686;Neurod2_+_(303g)
Gene;Pdlim4;0.22490793;1.9978863;-0.38899463;0.9188821;1.7430259;chr11:54122327-54123283;Neurod2_+_(303g)
Gene;Pdlim4;0.22490793;1.9978863;-0.38899463;0.9188821;1.7430259;chr11:54072865-54073796;Neurod2_+_(303g)
Gene;Pdlim4;0.22490793;1.9978863;-0.38899463;0.9188821;1.7430259;chr11:54131975-54132942;Neurod2_+_(303g)
Gene;Gdpd1;-0.5869799;0.5456592;-0.45362422;0.50636816;1.077551;chr11:86973153-86974030;Neurod2_+_(303g)
Gene;Gdpd1;-0.5869799;0.5456592;-0.45362422;0.50636816;1.077551;chr11:86974238-86975103;Neurod2_+_(303g)
Gene;Gdpd1;-0.5869799;0.5456592;-0.45362422;0.50636816;1.077551;chr11:87063277-87064219;Neurod2_+_(303g)
Gene;Raph1;-0.40520024;0.95374185;-0.581223;0.3728702;1.1173276;chr1:60625704-60626612;Neurod2_+_(303g)
Gene;Raph1;-0.40520024;0.95374185;-0.581223;0.3728702;1.1173276;chr1:60481333-60482190;Neurod2_+_(303g)
Gene;Raph1;-0.40520024;0.95374185;-0.581223;0.3728702;1.1173276;chr1:60660746-60661635;Neurod2_+_(303g)
Gene;Raph1;-0.40520024;0.95374185;-0.581223;0.3728702;1.1173276;chr1:60609125-60610035;Neurod2_+_(303g)
Gene;Galnt9;-2.7975771;1.0434577;0.60830486;0.6629576;1.7419887;chr5:110506891-110507797;Neurod2_+_(303g)
Gene;Galnt9;-2.7975771;1.0434577;0.60830486;0.6629576;1.7419887;chr5:110552927-110553893;Neurod2_+_(303g)
Gene;Kif16b;-0.58037984;0.42128277;-0.3930361;0.061004676;0.7964831;chr2:142880027-142880514;Neurod2_+_(303g)
Gene;Kif16b;-0.58037984;0.42128277;-0.3930361;0.061004676;0.7964831;chr2:142834568-142835480;Neurod2_+_(303g)
Gene;Kif16b;-0.58037984;0.42128277;-0.3930361;0.061004676;0.7964831;chr2:142941019-142941910;Neurod2_+_(303g)
Gene;Kif16b;-0.58037984;0.42128277;-0.3930361;0.061004676;0.7964831;chr2:142882268-142883067;Neurod2_+_(303g)
Gene;Rnf112;-1.0254778;1.7892268;0.5819489;0.066582456;1.4374684;chr11:61487149-61488075;Neurod2_+_(303g)
Gene;Rnf112;-1.0254778;1.7892268;0.5819489;0.066582456;1.4374684;chr11:61540462-61541406;Neurod2_+_(303g)
Gene;Rnf112;-1.0254778;1.7892268;0.5819489;0.066582456;1.4374684;chr11:61550438-61551312;Neurod2_+_(303g)
Gene;Rnf112;-1.0254778;1.7892268;0.5819489;0.066582456;1.4374684;chr11:61309199-61310052;Neurod2_+_(303g)
Gene;Rnf112;-1.0254778;1.7892268;0.5819489;0.066582456;1.4374684;chr11:61484355-61485269;Neurod2_+_(303g)
Gene;Rnf112;-1.0254778;1.7892268;0.5819489;0.066582456;1.4374684;chr11:61478032-61478880;Neurod2_+_(303g)
Gene;Rnf112;-1.0254778;1.7892268;0.5819489;0.066582456;1.4374684;chr11:61553883-61554751;Neurod2_+_(303g)
Gene;Rdh5;-0.31698856;0.90943986;-0.37813827;-0.10419247;0.7115354;chr10:128938413-128939416;Neurod2_+_(303g)
Gene;Rdh5;-0.31698856;0.90943986;-0.37813827;-0.10419247;0.7115354;chr10:128917943-128918779;Neurod2_+_(303g)
Gene;Rdh5;-0.31698856;0.90943986;-0.37813827;-0.10419247;0.7115354;chr10:128919074-128919846;Neurod2_+_(303g)
Gene;Tbc1d9;-1.46186;1.2742145;-0.6954914;0.6971651;1.5281546;chr8:83326811-83327777;Neurod2_+_(303g)
Gene;Tbc1d9;-1.46186;1.2742145;-0.6954914;0.6971651;1.5281546;chr8:83365397-83366353;Neurod2_+_(303g)
Gene;Tbc1d9;-1.46186;1.2742145;-0.6954914;0.6971651;1.5281546;chr8:83176526-83177455;Neurod2_+_(303g)
Gene;Tbc1d9;-1.46186;1.2742145;-0.6954914;0.6971651;1.5281546;chr8:83209342-83210206;Neurod2_+_(303g)
Gene;Tbc1d9;-1.46186;1.2742145;-0.6954914;0.6971651;1.5281546;chr8:83134736-83135673;Neurod2_+_(303g)
Gene;Mical2;-0.75865877;0.66792166;-0.54112625;-0.5650733;0.64187896;chr7:112289154-112290099;Neurod2_+_(303g)
Gene;Mical2;-0.75865877;0.66792166;-0.54112625;-0.5650733;0.64187896;chr7:112255266-112256198;Neurod2_+_(303g)
Gene;Mical2;-0.75865877;0.66792166;-0.54112625;-0.5650733;0.64187896;chr7:112494235-112495164;Neurod2_+_(303g)
Gene;Mical2;-0.75865877;0.66792166;-0.54112625;-0.5650733;0.64187896;chr7:112443146-112443805;Neurod2_+_(303g)
Gene;Mical2;-0.75865877;0.66792166;-0.54112625;-0.5650733;0.64187896;chr7:112205213-112206113;Neurod2_+_(303g)
Gene;Mical2;-0.75865877;0.66792166;-0.54112625;-0.5650733;0.64187896;chr7:112282961-112283741;Neurod2_+_(303g)
Gene;Mical2;-0.75865877;0.66792166;-0.54112625;-0.5650733;0.64187896;chr7:112457956-112458969;Neurod2_+_(303g)
Gene;Mical2;-0.75865877;0.66792166;-0.54112625;-0.5650733;0.64187896;chr7:112284745-112285625;Neurod2_+_(303g)
Gene;Mical2;-0.75865877;0.66792166;-0.54112625;-0.5650733;0.64187896;chr7:112499288-112500105;Neurod2_+_(303g)
Gene;Mical2;-0.75865877;0.66792166;-0.54112625;-0.5650733;0.64187896;chr7:112553730-112554710;Neurod2_+_(303g)
Gene;Mical2;-0.75865877;0.66792166;-0.54112625;-0.5650733;0.64187896;chr7:112184480-112185220;Neurod2_+_(303g)
Gene;Ttbk1;-1.5079833;1.3482549;-2.7225814;-1.765475;1.6060356;chr17:46467576-46468470;Neurod2_+_(303g)
Gene;Ttbk1;-1.5079833;1.3482549;-2.7225814;-1.765475;1.6060356;chr17:46455059-46455989;Neurod2_+_(303g)
Gene;Slco4a1;-4.1760497;1.678563;-0.9055428;0.15342285;1.8467385;chr2:180563598-180564563;Neurod2_+_(303g)
Gene;Slco4a1;-4.1760497;1.678563;-0.9055428;0.15342285;1.8467385;chr2:180604489-180605411;Neurod2_+_(303g)
Gene;Slco4a1;-4.1760497;1.678563;-0.9055428;0.15342285;1.8467385;chr2:180466214-180467147;Neurod2_+_(303g)
Gene;Slco4a1;-4.1760497;1.678563;-0.9055428;0.15342285;1.8467385;chr2:180597927-180598880;Neurod2_+_(303g)
Gene;Slco4a1;-4.1760497;1.678563;-0.9055428;0.15342285;1.8467385;chr2:180500970-180501874;Neurod2_+_(303g)
Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;0.8207351;chr17:66326469-66327424;Neurod2_+_(303g)
Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;0.8207351;chr17:66277921-66278744;Neurod2_+_(303g)
Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;0.8207351;chr17:66276473-66277377;Neurod2_+_(303g)
Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;0.8207351;chr17:66579187-66579972;Neurod2_+_(303g)
Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;0.8207351;chr17:66498354-66499285;Neurod2_+_(303g)
Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;0.8207351;chr17:66443749-66444691;Neurod2_+_(303g)
Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;0.8207351;chr17:66300905-66301814;Neurod2_+_(303g)
Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;0.8207351;chr17:66395377-66396086;Neurod2_+_(303g)
Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;0.8207351;chr17:66436524-66437456;Neurod2_+_(303g)
Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;0.8207351;chr17:66245944-66246946;Neurod2_+_(303g)
Gene;Slc49a4;-0.45254543;0.6713542;-0.057223853;0.7971109;0.39691487;chr16:35728918-35729888;Neurod2_+_(303g)
Gene;Slc49a4;-0.45254543;0.6713542;-0.057223853;0.7971109;0.39691487;chr16:35598244-35599111;Neurod2_+_(303g)
Gene;Slc49a4;-0.45254543;0.6713542;-0.057223853;0.7971109;0.39691487;chr16:35625244-35626241;Neurod2_+_(303g)
Gene;Rybp;-0.29543516;0.50209934;-0.5978461;-0.24537563;0.61137766;chr6:100160364-100161252;Neurod2_+_(303g)
Gene;Rybp;-0.29543516;0.50209934;-0.5978461;-0.24537563;0.61137766;chr6:100157129-100158004;Neurod2_+_(303g)
Gene;Rybp;-0.29543516;0.50209934;-0.5978461;-0.24537563;0.61137766;chr6:100179212-100180139;Neurod2_+_(303g)
Gene;Rybp;-0.29543516;0.50209934;-0.5978461;-0.24537563;0.61137766;chr6:100396307-100397188;Neurod2_+_(303g)
Gene;Rybp;-0.29543516;0.50209934;-0.5978461;-0.24537563;0.61137766;chr6:100161691-100162426;Neurod2_+_(303g)
Gene;Cecr2;-0.97599614;0.6081694;-0.27896786;0.47279635;1.0184809;chr6:120579782-120580743;Neurod2_+_(303g)
Gene;Cecr2;-0.97599614;0.6081694;-0.27896786;0.47279635;1.0184809;chr6:120597560-120598437;Neurod2_+_(303g)
Gene;Adgrb3;-1.1869221;0.7574321;-1.352674;0.5495504;1.3061264;chr1:25695565-25696418;Neurod2_+_(303g)
Gene;Adgrb3;-1.1869221;0.7574321;-1.352674;0.5495504;1.3061264;chr1:25399418-25400339;Neurod2_+_(303g)
Gene;Adgrb3;-1.1869221;0.7574321;-1.352674;0.5495504;1.3061264;chr1:25681695-25682665;Neurod2_+_(303g)
Gene;Adgrb3;-1.1869221;0.7574321;-1.352674;0.5495504;1.3061264;chr1:25455514-25456460;Neurod2_+_(303g)
Gene;Adgrb3;-1.1869221;0.7574321;-1.352674;0.5495504;1.3061264;chr1:25755046-25755906;Neurod2_+_(303g)
Gene;Adgrb3;-1.1869221;0.7574321;-1.352674;0.5495504;1.3061264;chr1:25745484-25746348;Neurod2_+_(303g)
Gene;Adgrb3;-1.1869221;0.7574321;-1.352674;0.5495504;1.3061264;chr1:25581379-25582307;Neurod2_+_(303g)
Gene;Lgi4;-1.2712792;0.840877;-0.63404185;0.36199197;1.729718;chr7:31072101-31072852;Neurod2_+_(303g)
Gene;Ano9;-1.592711;1.6826888;-2.061747;0.5044946;1.9135523;chr7:140988753-140989624;Neurod2_+_(303g)
Gene;Ano9;-1.592711;1.6826888;-2.061747;0.5044946;1.9135523;chr7:141042450-141043284;Neurod2_+_(303g)
Gene;Ano9;-1.592711;1.6826888;-2.061747;0.5044946;1.9135523;chr7:141062470-141063227;Neurod2_+_(303g)
Gene;Ano9;-1.592711;1.6826888;-2.061747;0.5044946;1.9135523;chr7:140970837-140971720;Neurod2_+_(303g)
Gene;Ano9;-1.592711;1.6826888;-2.061747;0.5044946;1.9135523;chr7:141037734-141038648;Neurod2_+_(303g)
Gene;Ano9;-1.592711;1.6826888;-2.061747;0.5044946;1.9135523;chr7:140955581-140956507;Neurod2_+_(303g)
Gene;Ano9;-1.592711;1.6826888;-2.061747;0.5044946;1.9135523;chr7:141094768-141095470;Neurod2_+_(303g)
Gene;Ano9;-1.592711;1.6826888;-2.061747;0.5044946;1.9135523;chr7:141110655-141111578;Neurod2_+_(303g)
Gene;Ano9;-1.592711;1.6826888;-2.061747;0.5044946;1.9135523;chr7:140987147-140988145;Neurod2_+_(303g)
Gene;Slc35f3;0.35216296;1.563757;0.10349494;0.20922549;1.1538087;chr8:126326502-126327433;Neurod2_+_(303g)
Gene;Slc35f3;0.35216296;1.563757;0.10349494;0.20922549;1.1538087;chr8:126308761-126309687;Neurod2_+_(303g)
Gene;Slc35f3;0.35216296;1.563757;0.10349494;0.20922549;1.1538087;chr8:126034760-126035602;Neurod2_+_(303g)
Gene;Slc35f3;0.35216296;1.563757;0.10349494;0.20922549;1.1538087;chr8:126311674-126312612;Neurod2_+_(303g)
Gene;Slc35f3;0.35216296;1.563757;0.10349494;0.20922549;1.1538087;chr8:126078288-126079206;Neurod2_+_(303g)
Gene;Slc35f3;0.35216296;1.563757;0.10349494;0.20922549;1.1538087;chr8:126395385-126396463;Neurod2_+_(303g)
Gene;Slc35f3;0.35216296;1.563757;0.10349494;0.20922549;1.1538087;chr8:126368140-126369068;Neurod2_+_(303g)
Gene;Slc35f3;0.35216296;1.563757;0.10349494;0.20922549;1.1538087;chr8:126434850-126435761;Neurod2_+_(303g)
Gene;Slc29a1;-0.111670725;0.64974254;-0.4846449;-0.26983616;0.5470331;chr17:45530181-45531132;Neurod2_+_(303g)
Gene;Slc29a1;-0.111670725;0.64974254;-0.4846449;-0.26983616;0.5470331;chr17:45559894-45560790;Neurod2_+_(303g)
Gene;Slc29a1;-0.111670725;0.64974254;-0.4846449;-0.26983616;0.5470331;chr17:45518722-45519723;Neurod2_+_(303g)
Gene;Slc29a1;-0.111670725;0.64974254;-0.4846449;-0.26983616;0.5470331;chr17:45539510-45540429;Neurod2_+_(303g)
Gene;Nfic;-0.3970756;0.7027355;0.10031095;-0.12624356;0.268183;chr10:81388148-81389027;Neurod2_+_(303g)
Gene;Nfic;-0.3970756;0.7027355;0.10031095;-0.12624356;0.268183;chr10:81416457-81417455;Neurod2_+_(303g)
Gene;Clvs1;-1.0374473;0.42854977;-2.9900975;-0.5165112;1.5263349;chr4:9142533-9143497;Neurod2_+_(303g)
Gene;Clvs1;-1.0374473;0.42854977;-2.9900975;-0.5165112;1.5263349;chr4:9517901-9518811;Neurod2_+_(303g)
Gene;Clvs1;-1.0374473;0.42854977;-2.9900975;-0.5165112;1.5263349;chr4:9318043-9318945;Neurod2_+_(303g)
Gene;Clvs1;-1.0374473;0.42854977;-2.9900975;-0.5165112;1.5263349;chr4:9456154-9457051;Neurod2_+_(303g)
Gene;Clvs1;-1.0374473;0.42854977;-2.9900975;-0.5165112;1.5263349;chr4:9145022-9145926;Neurod2_+_(303g)
Gene;Clvs1;-1.0374473;0.42854977;-2.9900975;-0.5165112;1.5263349;chr4:9147568-9148505;Neurod2_+_(303g)
Gene;Clvs1;-1.0374473;0.42854977;-2.9900975;-0.5165112;1.5263349;chr4:9190083-9190761;Neurod2_+_(303g)
Gene;Clvs1;-1.0374473;0.42854977;-2.9900975;-0.5165112;1.5263349;chr4:9195447-9196393;Neurod2_+_(303g)
Gene;Anks6;-1.1608224;0.7952518;-1.3577657;-0.42354447;1.4304001;chr4:47009290-47010138;Neurod2_+_(303g)
Gene;Anks6;-1.1608224;0.7952518;-1.3577657;-0.42354447;1.4304001;chr4:47034866-47035896;Neurod2_+_(303g)
Gene;Anks6;-1.1608224;0.7952518;-1.3577657;-0.42354447;1.4304001;chr4:47177991-47178949;Neurod2_+_(303g)
Gene;Anks6;-1.1608224;0.7952518;-1.3577657;-0.42354447;1.4304001;chr4:46879795-46880634;Neurod2_+_(303g)
Gene;Anks6;-1.1608224;0.7952518;-1.3577657;-0.42354447;1.4304001;chr4:47060574-47061491;Neurod2_+_(303g)
Gene;Anks6;-1.1608224;0.7952518;-1.3577657;-0.42354447;1.4304001;chr4:47109738-47110534;Neurod2_+_(303g)
Gene;Asxl3;-1.1290853;0.33258927;-0.635203;0.77141297;0.81703705;chr18:22488771-22489676;Neurod2_+_(303g)
Gene;Asxl3;-1.1290853;0.33258927;-0.635203;0.77141297;0.81703705;chr18:22452620-22453546;Neurod2_+_(303g)
Gene;Asxl3;-1.1290853;0.33258927;-0.635203;0.77141297;0.81703705;chr18:22513107-22514000;Neurod2_+_(303g)
Gene;Asxl3;-1.1290853;0.33258927;-0.635203;0.77141297;0.81703705;chr18:22624371-22625324;Neurod2_+_(303g)
Gene;Prex2;-1.6155901;0.12859894;-0.6072319;0.6741738;2.337921;chr1:11340269-11341187;Neurod2_+_(303g)
Gene;Prex2;-1.6155901;0.12859894;-0.6072319;0.6741738;2.337921;chr1:11158266-11159168;Neurod2_+_(303g)
Gene;Prex2;-1.6155901;0.12859894;-0.6072319;0.6741738;2.337921;chr1:11137835-11138760;Neurod2_+_(303g)
Gene;Prex2;-1.6155901;0.12859894;-0.6072319;0.6741738;2.337921;chr1:11033267-11034283;Neurod2_+_(303g)
Gene;Slc31a2;-0.8312983;0.839307;0.007263583;0.051203936;1.033027;chr4:62292090-62292990;Neurod2_+_(303g)
Gene;Slc31a2;-0.8312983;0.839307;0.007263583;0.051203936;1.033027;chr4:62261974-62262811;Neurod2_+_(303g)
Gene;Slc31a2;-0.8312983;0.839307;0.007263583;0.051203936;1.033027;chr4:62397844-62398669;Neurod2_+_(303g)
Gene;Slc31a2;-0.8312983;0.839307;0.007263583;0.051203936;1.033027;chr4:62287599-62288317;Neurod2_+_(303g)
Gene;Slc31a2;-0.8312983;0.839307;0.007263583;0.051203936;1.033027;chr4:62300516-62301396;Neurod2_+_(303g)
Gene;Slc31a2;-0.8312983;0.839307;0.007263583;0.051203936;1.033027;chr4:62254609-62255471;Neurod2_+_(303g)
Gene;Tmsb4x;-0.371167;0.28009465;-0.13015652;0.17813262;0.29324034;chrX:167161040-167161985;Neurod2_+_(303g)
Gene;Tmsb4x;-0.371167;0.28009465;-0.13015652;0.17813262;0.29324034;chrX:167232982-167233913;Neurod2_+_(303g)
Gene;Tmsb4x;-0.371167;0.28009465;-0.13015652;0.17813262;0.29324034;chrX:167268330-167269238;Neurod2_+_(303g)
Gene;Bicd2;-0.33821884;0.56446946;-0.36948055;0.2918285;0.8268849;chr13:49349054-49349980;Neurod2_+_(303g)
Gene;Bicd2;-0.33821884;0.56446946;-0.36948055;0.2918285;0.8268849;chr13:49402370-49403258;Neurod2_+_(303g)
Gene;Bicd2;-0.33821884;0.56446946;-0.36948055;0.2918285;0.8268849;chr13:49468711-49469673;Neurod2_+_(303g)
Gene;Bicd2;-0.33821884;0.56446946;-0.36948055;0.2918285;0.8268849;chr13:49345238-49346126;Neurod2_+_(303g)
Gene;Bicd2;-0.33821884;0.56446946;-0.36948055;0.2918285;0.8268849;chr13:49200722-49201669;Neurod2_+_(303g)
Gene;Bicd2;-0.33821884;0.56446946;-0.36948055;0.2918285;0.8268849;chr13:49372343-49373265;Neurod2_+_(303g)
Gene;Adamts18;-1.939371;2.2535245;-2.6782255;0.6659947;2.6545098;chr8:113741815-113742680;Neurod2_+_(303g)
Gene;Adamts18;-1.939371;2.2535245;-2.6782255;0.6659947;2.6545098;chr8:113865301-113866275;Neurod2_+_(303g)
Gene;Adamts18;-1.939371;2.2535245;-2.6782255;0.6659947;2.6545098;chr8:113800280-113801239;Neurod2_+_(303g)
Gene;Actn3;-1.468939;1.2675339;-1.1603923;0.8354482;1.4272667;chr19:4833842-4834737;Neurod2_+_(303g)
Gene;Actn3;-1.468939;1.2675339;-1.1603923;0.8354482;1.4272667;chr19:4835902-4836863;Neurod2_+_(303g)
Gene;Actn3;-1.468939;1.2675339;-1.1603923;0.8354482;1.4272667;chr19:4862766-4863703;Neurod2_+_(303g)
Gene;Actn3;-1.468939;1.2675339;-1.1603923;0.8354482;1.4272667;chr19:4897150-4898168;Neurod2_+_(303g)
Gene;Actn3;-1.468939;1.2675339;-1.1603923;0.8354482;1.4272667;chr19:4899643-4900569;Neurod2_+_(303g)
Gene;Slc29a4;0.29404303;0.54559046;0.6348491;0.45490843;0.37152666;chr5:142691991-142692885;Neurod2_+_(303g)
Gene;Slc29a4;0.29404303;0.54559046;0.6348491;0.45490843;0.37152666;chr5:142590860-142591841;Neurod2_+_(303g)
Gene;Slc29a4;0.29404303;0.54559046;0.6348491;0.45490843;0.37152666;chr5:142659304-142660222;Neurod2_+_(303g)
Gene;Slc29a4;0.29404303;0.54559046;0.6348491;0.45490843;0.37152666;chr5:142866646-142867596;Neurod2_+_(303g)
Gene;Slc29a4;0.29404303;0.54559046;0.6348491;0.45490843;0.37152666;chr5:142705687-142706479;Neurod2_+_(303g)
Gene;Slc29a4;0.29404303;0.54559046;0.6348491;0.45490843;0.37152666;chr5:142869152-142870088;Neurod2_+_(303g)
