Unnamed: 0;Unnamed: 0.1;Node_type;Gene;GEX_celltype_Log2FC_Delta;GEX_celltype_Log2FC_Epsprogenitors;GEX_celltype_Log2FC_Epsilon;GEX_celltype_Log2FC_Fev+Delta;Region;Gene_signature_name
599;Qdpr;Gene;Qdpr;-1.1024466;0.49976903;-0.013092432;-0.123544745;chr5:45496778-45497649;Neurod2_+_(303g)
1400;Nfic;Gene;Nfic;-0.3970756;0.7027355;0.10031095;-0.12624356;chr10:81388148-81389027;Neurod2_+_(303g)
1401;Nfic;Gene;Nfic;-0.3970756;0.7027355;0.10031095;-0.12624356;chr10:81416457-81417455;Neurod2_+_(303g)
1583;Trim9;Gene;Trim9;-0.56190944;1.6107297;0.2737654;-0.12844451;chr12:70422238-70423190;Neurod2_+_(303g)
1584;Trim9;Gene;Trim9;-0.56190944;1.6107297;0.2737654;-0.12844451;chr12:70201817-70202768;Neurod2_+_(303g)
1585;Trim9;Gene;Trim9;-0.56190944;1.6107297;0.2737654;-0.12844451;chr12:70134464-70135451;Neurod2_+_(303g)
1586;Trim9;Gene;Trim9;-0.56190944;1.6107297;0.2737654;-0.12844451;chr12:70266166-70267092;Neurod2_+_(303g)
1587;Trim9;Gene;Trim9;-0.56190944;1.6107297;0.2737654;-0.12844451;chr12:70242178-70243065;Neurod2_+_(303g)
1588;Trim9;Gene;Trim9;-0.56190944;1.6107297;0.2737654;-0.12844451;chr12:70362747-70363686;Neurod2_+_(303g)
1571;Vps37b;Gene;Vps37b;-1.8035378;0.36493188;0.08818331;-0.13812283;chr5:124165586-124166388;Neurod2_+_(303g)
1572;Vps37b;Gene;Vps37b;-1.8035378;0.36493188;0.08818331;-0.13812283;chr5:123989613-123990564;Neurod2_+_(303g)
1573;Vps37b;Gene;Vps37b;-1.8035378;0.36493188;0.08818331;-0.13812283;chr5:124174880-124175813;Neurod2_+_(303g)
1574;Vps37b;Gene;Vps37b;-1.8035378;0.36493188;0.08818331;-0.13812283;chr5:124004548-124005477;Neurod2_+_(303g)
1575;Vps37b;Gene;Vps37b;-1.8035378;0.36493188;0.08818331;-0.13812283;chr5:124043277-124044199;Neurod2_+_(303g)
1576;Vps37b;Gene;Vps37b;-1.8035378;0.36493188;0.08818331;-0.13812283;chr5:124078746-124079686;Neurod2_+_(303g)
1577;Vps37b;Gene;Vps37b;-1.8035378;0.36493188;0.08818331;-0.13812283;chr5:123949272-123950229;Neurod2_+_(303g)
1578;Vps37b;Gene;Vps37b;-1.8035378;0.36493188;0.08818331;-0.13812283;chr5:123895261-123896083;Neurod2_+_(303g)
106;Krtap17-1;Gene;Krtap17-1;-1.9889005;1.5600064;-0.42226613;-0.1382318;chr11:99955333-99956172;Neurod2_+_(303g)
107;Krtap17-1;Gene;Krtap17-1;-1.9889005;1.5600064;-0.42226613;-0.1382318;chr11:99897186-99898123;Neurod2_+_(303g)
108;Krtap17-1;Gene;Krtap17-1;-1.9889005;1.5600064;-0.42226613;-0.1382318;chr11:99914544-99915487;Neurod2_+_(303g)
109;Krtap17-1;Gene;Krtap17-1;-1.9889005;1.5600064;-0.42226613;-0.1382318;chr11:99907940-99908950;Neurod2_+_(303g)
110;Krtap17-1;Gene;Krtap17-1;-1.9889005;1.5600064;-0.42226613;-0.1382318;chr11:99948557-99949563;Neurod2_+_(303g)
57;Btbd11;Gene;Btbd11;-2.1624568;1.5656387;-2.4713044;-0.1443097;chr10:85327670-85328524;Neurod2_+_(303g)
58;Btbd11;Gene;Btbd11;-2.1624568;1.5656387;-2.4713044;-0.1443097;chr10:85365445-85366351;Neurod2_+_(303g)
59;Btbd11;Gene;Btbd11;-2.1624568;1.5656387;-2.4713044;-0.1443097;chr10:85655654-85656582;Neurod2_+_(303g)
60;Btbd11;Gene;Btbd11;-2.1624568;1.5656387;-2.4713044;-0.1443097;chr10:85508066-85509069;Neurod2_+_(303g)
61;Btbd11;Gene;Btbd11;-2.1624568;1.5656387;-2.4713044;-0.1443097;chr10:85359400-85360334;Neurod2_+_(303g)
62;Btbd11;Gene;Btbd11;-2.1624568;1.5656387;-2.4713044;-0.1443097;chr10:85371054-85371965;Neurod2_+_(303g)
63;Btbd11;Gene;Btbd11;-2.1624568;1.5656387;-2.4713044;-0.1443097;chr10:85497538-85498495;Neurod2_+_(303g)
64;Btbd11;Gene;Btbd11;-2.1624568;1.5656387;-2.4713044;-0.1443097;chr10:85458737-85459648;Neurod2_+_(303g)
65;Btbd11;Gene;Btbd11;-2.1624568;1.5656387;-2.4713044;-0.1443097;chr10:85425635-85426528;Neurod2_+_(303g)
66;Btbd11;Gene;Btbd11;-2.1624568;1.5656387;-2.4713044;-0.1443097;chr10:85454109-85454983;Neurod2_+_(303g)
67;Btbd11;Gene;Btbd11;-2.1624568;1.5656387;-2.4713044;-0.1443097;chr10:85737190-85738064;Neurod2_+_(303g)
630;Msrb2;Gene;Msrb2;-0.607931;0.8686343;-1.2178196;-0.15445828;chr2:19348277-19349109;Neurod2_+_(303g)
631;Msrb2;Gene;Msrb2;-0.607931;0.8686343;-1.2178196;-0.15445828;chr2:19428764-19429701;Neurod2_+_(303g)
632;Msrb2;Gene;Msrb2;-0.607931;0.8686343;-1.2178196;-0.15445828;chr2:19366141-19367052;Neurod2_+_(303g)
633;Msrb2;Gene;Msrb2;-0.607931;0.8686343;-1.2178196;-0.15445828;chr2:19451867-19452823;Neurod2_+_(303g)
634;Msrb2;Gene;Msrb2;-0.607931;0.8686343;-1.2178196;-0.15445828;chr2:19369778-19370406;Neurod2_+_(303g)
930;Pcdhga12;Gene;Pcdhga12;-0.6682539;0.85891515;-0.5168972;-0.16855012;chr18:37780796-37781698;Neurod2_+_(303g)
445;Sema5a;Gene;Sema5a;-1.4573321;1.1310203;-1.7143253;-0.19020261;chr15:32323835-32324748;Neurod2_+_(303g)
446;Sema5a;Gene;Sema5a;-1.4573321;1.1310203;-1.7143253;-0.19020261;chr15:32573961-32574853;Neurod2_+_(303g)
447;Sema5a;Gene;Sema5a;-1.4573321;1.1310203;-1.7143253;-0.19020261;chr15:32098180-32098989;Neurod2_+_(303g)
448;Sema5a;Gene;Sema5a;-1.4573321;1.1310203;-1.7143253;-0.19020261;chr15:32533475-32534368;Neurod2_+_(303g)
449;Sema5a;Gene;Sema5a;-1.4573321;1.1310203;-1.7143253;-0.19020261;chr15:32251335-32252229;Neurod2_+_(303g)
450;Sema5a;Gene;Sema5a;-1.4573321;1.1310203;-1.7143253;-0.19020261;chr15:32305064-32305993;Neurod2_+_(303g)
591;Rhbdl3;Gene;Rhbdl3;-1.1820898;0.20809284;-0.8628895;-0.19967136;chr11:80315777-80316649;Neurod2_+_(303g)
592;Rhbdl3;Gene;Rhbdl3;-1.1820898;0.20809284;-0.8628895;-0.19967136;chr11:80284455-80285457;Neurod2_+_(303g)
593;Rhbdl3;Gene;Rhbdl3;-1.1820898;0.20809284;-0.8628895;-0.19967136;chr11:80312317-80313265;Neurod2_+_(303g)
594;Rhbdl3;Gene;Rhbdl3;-1.1820898;0.20809284;-0.8628895;-0.19967136;chr11:80279003-80279933;Neurod2_+_(303g)
595;Rhbdl3;Gene;Rhbdl3;-1.1820898;0.20809284;-0.8628895;-0.19967136;chr11:80292181-80293125;Neurod2_+_(303g)
596;Rhbdl3;Gene;Rhbdl3;-1.1820898;0.20809284;-0.8628895;-0.19967136;chr11:80310966-80311872;Neurod2_+_(303g)
569;Cyfip2;Gene;Cyfip2;0.11227236;0.27674448;-0.10139731;-0.23270263;chr11:46116225-46117127;Neurod2_+_(303g)
570;Cyfip2;Gene;Cyfip2;0.11227236;0.27674448;-0.10139731;-0.23270263;chr11:46360934-46362065;Neurod2_+_(303g)
1520;Orai2;Gene;Orai2;-0.34814957;0.79088587;0.46233577;-0.23646432;chr5:136123331-136124207;Neurod2_+_(303g)
1521;Orai2;Gene;Orai2;-0.34814957;0.79088587;0.46233577;-0.23646432;chr5:136056835-136057759;Neurod2_+_(303g)
1522;Orai2;Gene;Orai2;-0.34814957;0.79088587;0.46233577;-0.23646432;chr5:136248316-136249843;Neurod2_+_(303g)
1523;Orai2;Gene;Orai2;-0.34814957;0.79088587;0.46233577;-0.23646432;chr5:136163776-136164659;Neurod2_+_(303g)
1524;Orai2;Gene;Orai2;-0.34814957;0.79088587;0.46233577;-0.23646432;chr5:136066220-136067200;Neurod2_+_(303g)
1525;Orai2;Gene;Orai2;-0.34814957;0.79088587;0.46233577;-0.23646432;chr5:136303139-136304112;Neurod2_+_(303g)
1526;Orai2;Gene;Orai2;-0.34814957;0.79088587;0.46233577;-0.23646432;chr5:136148730-136149646;Neurod2_+_(303g)
1364;Rybp;Gene;Rybp;-0.29543516;0.50209934;-0.5978461;-0.24537563;chr6:100160364-100161252;Neurod2_+_(303g)
1365;Rybp;Gene;Rybp;-0.29543516;0.50209934;-0.5978461;-0.24537563;chr6:100157129-100158004;Neurod2_+_(303g)
1366;Rybp;Gene;Rybp;-0.29543516;0.50209934;-0.5978461;-0.24537563;chr6:100179212-100180139;Neurod2_+_(303g)
1367;Rybp;Gene;Rybp;-0.29543516;0.50209934;-0.5978461;-0.24537563;chr6:100396307-100397188;Neurod2_+_(303g)
1368;Rybp;Gene;Rybp;-0.29543516;0.50209934;-0.5978461;-0.24537563;chr6:100161691-100162426;Neurod2_+_(303g)
1216;Poc1a;Gene;Poc1a;-0.81225014;0.7949787;-0.63205385;-0.24588604;chr9:106268088-106268999;Neurod2_+_(303g)
1217;Poc1a;Gene;Poc1a;-0.81225014;0.7949787;-0.63205385;-0.24588604;chr9:106404980-106405920;Neurod2_+_(303g)
1218;Poc1a;Gene;Poc1a;-0.81225014;0.7949787;-0.63205385;-0.24588604;chr9:106141689-106142637;Neurod2_+_(303g)
1219;Poc1a;Gene;Poc1a;-0.81225014;0.7949787;-0.63205385;-0.24588604;chr9:106242982-106243885;Neurod2_+_(303g)
1220;Poc1a;Gene;Poc1a;-0.81225014;0.7949787;-0.63205385;-0.24588604;chr9:106277032-106277961;Neurod2_+_(303g)
1221;Poc1a;Gene;Poc1a;-0.81225014;0.7949787;-0.63205385;-0.24588604;chr9:106381188-106382030;Neurod2_+_(303g)
1597;Foxn2;Gene;Foxn2;0.10130111;0.5981949;-0.5414834;-0.25730637;chr17:88388135-88389030;Neurod2_+_(303g)
1598;Foxn2;Gene;Foxn2;0.10130111;0.5981949;-0.5414834;-0.25730637;chr17:88360909-88361754;Neurod2_+_(303g)
1599;Foxn2;Gene;Foxn2;0.10130111;0.5981949;-0.5414834;-0.25730637;chr17:88524400-88525340;Neurod2_+_(303g)
1396;Slc29a1;Gene;Slc29a1;-0.111670725;0.64974254;-0.4846449;-0.26983616;chr17:45530181-45531132;Neurod2_+_(303g)
1397;Slc29a1;Gene;Slc29a1;-0.111670725;0.64974254;-0.4846449;-0.26983616;chr17:45559894-45560790;Neurod2_+_(303g)
1398;Slc29a1;Gene;Slc29a1;-0.111670725;0.64974254;-0.4846449;-0.26983616;chr17:45518722-45519723;Neurod2_+_(303g)
1399;Slc29a1;Gene;Slc29a1;-0.111670725;0.64974254;-0.4846449;-0.26983616;chr17:45539510-45540429;Neurod2_+_(303g)
1459;Mapk4;Gene;Mapk4;-1.7982392;0.49417135;-1.3153046;-0.32469234;chr18:73799435-73800439;Neurod2_+_(303g)
1460;Mapk4;Gene;Mapk4;-1.7982392;0.49417135;-1.3153046;-0.32469234;chr18:73974641-73975579;Neurod2_+_(303g)
1461;Mapk4;Gene;Mapk4;-1.7982392;0.49417135;-1.3153046;-0.32469234;chr18:73996802-73997733;Neurod2_+_(303g)
1462;Mapk4;Gene;Mapk4;-1.7982392;0.49417135;-1.3153046;-0.32469234;chr18:73938150-73939130;Neurod2_+_(303g)
1463;Mapk4;Gene;Mapk4;-1.7982392;0.49417135;-1.3153046;-0.32469234;chr18:74045746-74046726;Neurod2_+_(303g)
1464;Mapk4;Gene;Mapk4;-1.7982392;0.49417135;-1.3153046;-0.32469234;chr18:73931724-73932575;Neurod2_+_(303g)
1465;Mapk4;Gene;Mapk4;-1.7982392;0.49417135;-1.3153046;-0.32469234;chr18:73871990-73872944;Neurod2_+_(303g)
79;Sh2d5;Gene;Sh2d5;-0.8207166;0.206005;-0.93008924;-0.33801433;chr4:138377256-138378157;Neurod2_+_(303g)
80;Sh2d5;Gene;Sh2d5;-0.8207166;0.206005;-0.93008924;-0.33801433;chr4:138288921-138289841;Neurod2_+_(303g)
81;Sh2d5;Gene;Sh2d5;-0.8207166;0.206005;-0.93008924;-0.33801433;chr4:138136012-138136925;Neurod2_+_(303g)
549;Nek6;Gene;Nek6;-1.0519705;1.4985671;-1.3582678;-0.34290287;chr2:38658163-38659073;Neurod2_+_(303g)
550;Nek6;Gene;Nek6;-1.0519705;1.4985671;-1.3582678;-0.34290287;chr2:38417718-38418631;Neurod2_+_(303g)
551;Nek6;Gene;Nek6;-1.0519705;1.4985671;-1.3582678;-0.34290287;chr2:38542928-38543876;Neurod2_+_(303g)
552;Nek6;Gene;Nek6;-1.0519705;1.4985671;-1.3582678;-0.34290287;chr2:38394828-38395789;Neurod2_+_(303g)
553;Nek6;Gene;Nek6;-1.0519705;1.4985671;-1.3582678;-0.34290287;chr2:38530729-38531632;Neurod2_+_(303g)
197;Rnf141;Gene;Rnf141;0.047075674;0.44748896;-0.51616734;-0.3583626;chr7:110762497-110763437;Neurod2_+_(303g)
198;Rnf141;Gene;Rnf141;0.047075674;0.44748896;-0.51616734;-0.3583626;chr7:110952520-110953466;Neurod2_+_(303g)
199;Rnf141;Gene;Rnf141;0.047075674;0.44748896;-0.51616734;-0.3583626;chr7:110793578-110794469;Neurod2_+_(303g)
200;Rnf141;Gene;Rnf141;0.047075674;0.44748896;-0.51616734;-0.3583626;chr7:110854262-110855125;Neurod2_+_(303g)
201;Rnf141;Gene;Rnf141;0.047075674;0.44748896;-0.51616734;-0.3583626;chr7:110980765-110981629;Neurod2_+_(303g)
202;Rnf141;Gene;Rnf141;0.047075674;0.44748896;-0.51616734;-0.3583626;chr7:110834254-110835175;Neurod2_+_(303g)
1222;Fmnl2;Gene;Fmnl2;-1.1597067;-0.2785025;-1.8365499;-0.4043507;chr2:52753387-52754335;Neurod2_+_(303g)
1223;Fmnl2;Gene;Fmnl2;-1.1597067;-0.2785025;-1.8365499;-0.4043507;chr2:52957736-52958484;Neurod2_+_(303g)
1224;Fmnl2;Gene;Fmnl2;-1.1597067;-0.2785025;-1.8365499;-0.4043507;chr2:53049131-53050088;Neurod2_+_(303g)
1225;Fmnl2;Gene;Fmnl2;-1.1597067;-0.2785025;-1.8365499;-0.4043507;chr2:52946264-52947203;Neurod2_+_(303g)
1226;Fmnl2;Gene;Fmnl2;-1.1597067;-0.2785025;-1.8365499;-0.4043507;chr2:52848736-52849647;Neurod2_+_(303g)
1227;Fmnl2;Gene;Fmnl2;-1.1597067;-0.2785025;-1.8365499;-0.4043507;chr2:52759705-52760530;Neurod2_+_(303g)
1228;Fmnl2;Gene;Fmnl2;-1.1597067;-0.2785025;-1.8365499;-0.4043507;chr2:53055897-53056795;Neurod2_+_(303g)
902;Gm2237;Gene;Gm2237;-1.3781385;0.9088558;-0.78240854;-0.40446526;chr14:19701316-19702229;Neurod2_+_(303g)
1410;Anks6;Gene;Anks6;-1.1608224;0.7952518;-1.3577657;-0.42354447;chr4:47009290-47010138;Neurod2_+_(303g)
1411;Anks6;Gene;Anks6;-1.1608224;0.7952518;-1.3577657;-0.42354447;chr4:47034866-47035896;Neurod2_+_(303g)
1412;Anks6;Gene;Anks6;-1.1608224;0.7952518;-1.3577657;-0.42354447;chr4:47177991-47178949;Neurod2_+_(303g)
1413;Anks6;Gene;Anks6;-1.1608224;0.7952518;-1.3577657;-0.42354447;chr4:46879795-46880634;Neurod2_+_(303g)
1414;Anks6;Gene;Anks6;-1.1608224;0.7952518;-1.3577657;-0.42354447;chr4:47060574-47061491;Neurod2_+_(303g)
1415;Anks6;Gene;Anks6;-1.1608224;0.7952518;-1.3577657;-0.42354447;chr4:47109738-47110534;Neurod2_+_(303g)
1402;Clvs1;Gene;Clvs1;-1.0374473;0.42854977;-2.9900975;-0.5165112;chr4:9142533-9143497;Neurod2_+_(303g)
1403;Clvs1;Gene;Clvs1;-1.0374473;0.42854977;-2.9900975;-0.5165112;chr4:9517901-9518811;Neurod2_+_(303g)
1404;Clvs1;Gene;Clvs1;-1.0374473;0.42854977;-2.9900975;-0.5165112;chr4:9318043-9318945;Neurod2_+_(303g)
1405;Clvs1;Gene;Clvs1;-1.0374473;0.42854977;-2.9900975;-0.5165112;chr4:9456154-9457051;Neurod2_+_(303g)
1406;Clvs1;Gene;Clvs1;-1.0374473;0.42854977;-2.9900975;-0.5165112;chr4:9145022-9145926;Neurod2_+_(303g)
1407;Clvs1;Gene;Clvs1;-1.0374473;0.42854977;-2.9900975;-0.5165112;chr4:9147568-9148505;Neurod2_+_(303g)
1408;Clvs1;Gene;Clvs1;-1.0374473;0.42854977;-2.9900975;-0.5165112;chr4:9190083-9190761;Neurod2_+_(303g)
1409;Clvs1;Gene;Clvs1;-1.0374473;0.42854977;-2.9900975;-0.5165112;chr4:9195447-9196393;Neurod2_+_(303g)
469;Pth1r;Gene;Pth1r;-25.144083;1.9302672;-1.0873694;-0.55232817;chr9:110736115-110737036;Neurod2_+_(303g)
470;Pth1r;Gene;Pth1r;-25.144083;1.9302672;-1.0873694;-0.55232817;chr9:110719706-110720599;Neurod2_+_(303g)
919;Efcc1;Gene;Efcc1;-0.753749;1.5853477;-0.9156748;-0.5578044;chr6:87674958-87675889;Neurod2_+_(303g)
920;Efcc1;Gene;Efcc1;-0.753749;1.5853477;-0.9156748;-0.5578044;chr6:87737610-87738567;Neurod2_+_(303g)
921;Efcc1;Gene;Efcc1;-0.753749;1.5853477;-0.9156748;-0.5578044;chr6:87752557-87753497;Neurod2_+_(303g)
922;Efcc1;Gene;Efcc1;-0.753749;1.5853477;-0.9156748;-0.5578044;chr6:87776482-87777213;Neurod2_+_(303g)
923;Efcc1;Gene;Efcc1;-0.753749;1.5853477;-0.9156748;-0.5578044;chr6:87790580-87791411;Neurod2_+_(303g)
1333;Mical2;Gene;Mical2;-0.75865877;0.66792166;-0.54112625;-0.5650733;chr7:112289154-112290099;Neurod2_+_(303g)
1334;Mical2;Gene;Mical2;-0.75865877;0.66792166;-0.54112625;-0.5650733;chr7:112255266-112256198;Neurod2_+_(303g)
1335;Mical2;Gene;Mical2;-0.75865877;0.66792166;-0.54112625;-0.5650733;chr7:112494235-112495164;Neurod2_+_(303g)
1336;Mical2;Gene;Mical2;-0.75865877;0.66792166;-0.54112625;-0.5650733;chr7:112443146-112443805;Neurod2_+_(303g)
1337;Mical2;Gene;Mical2;-0.75865877;0.66792166;-0.54112625;-0.5650733;chr7:112205213-112206113;Neurod2_+_(303g)
1338;Mical2;Gene;Mical2;-0.75865877;0.66792166;-0.54112625;-0.5650733;chr7:112282961-112283741;Neurod2_+_(303g)
1339;Mical2;Gene;Mical2;-0.75865877;0.66792166;-0.54112625;-0.5650733;chr7:112457956-112458969;Neurod2_+_(303g)
1340;Mical2;Gene;Mical2;-0.75865877;0.66792166;-0.54112625;-0.5650733;chr7:112284745-112285625;Neurod2_+_(303g)
1341;Mical2;Gene;Mical2;-0.75865877;0.66792166;-0.54112625;-0.5650733;chr7:112499288-112500105;Neurod2_+_(303g)
1342;Mical2;Gene;Mical2;-0.75865877;0.66792166;-0.54112625;-0.5650733;chr7:112553730-112554710;Neurod2_+_(303g)
1343;Mical2;Gene;Mical2;-0.75865877;0.66792166;-0.54112625;-0.5650733;chr7:112184480-112185220;Neurod2_+_(303g)
694;Aatk;Gene;Aatk;-1.1508275;1.0283573;-0.59496635;-0.5767841;chr11:119975854-119976828;Neurod2_+_(303g)
695;Aatk;Gene;Aatk;-1.1508275;1.0283573;-0.59496635;-0.5767841;chr11:120005349-120006085;Neurod2_+_(303g)
696;Aatk;Gene;Aatk;-1.1508275;1.0283573;-0.59496635;-0.5767841;chr11:120092789-120093732;Neurod2_+_(303g)
697;Aatk;Gene;Aatk;-1.1508275;1.0283573;-0.59496635;-0.5767841;chr11:120050961-120051902;Neurod2_+_(303g)
698;Aatk;Gene;Aatk;-1.1508275;1.0283573;-0.59496635;-0.5767841;chr11:119936947-119937746;Neurod2_+_(303g)
699;Aatk;Gene;Aatk;-1.1508275;1.0283573;-0.59496635;-0.5767841;chr11:120146163-120147088;Neurod2_+_(303g)
700;Aatk;Gene;Aatk;-1.1508275;1.0283573;-0.59496635;-0.5767841;chr11:120037759-120038681;Neurod2_+_(303g)
1044;Sncaip;Gene;Sncaip;-3.9109044;1.0458255;0.14099799;-0.65808207;chr18:52847671-52848426;Neurod2_+_(303g)
1045;Sncaip;Gene;Sncaip;-3.9109044;1.0458255;0.14099799;-0.65808207;chr18:52848625-52849531;Neurod2_+_(303g)
497;Epha8;Gene;Epha8;-0.7561223;1.6292356;-1.4537966;-0.7489892;chr4:136887671-136888570;Neurod2_+_(303g)
498;Epha8;Gene;Epha8;-0.7561223;1.6292356;-1.4537966;-0.7489892;chr4:136786453-136787390;Neurod2_+_(303g)
499;Epha8;Gene;Epha8;-0.7561223;1.6292356;-1.4537966;-0.7489892;chr4:136949107-136950071;Neurod2_+_(303g)
500;Epha8;Gene;Epha8;-0.7561223;1.6292356;-1.4537966;-0.7489892;chr4:136937029-136937982;Neurod2_+_(303g)
501;Epha8;Gene;Epha8;-0.7561223;1.6292356;-1.4537966;-0.7489892;chr4:136912456-136913352;Neurod2_+_(303g)
502;Epha8;Gene;Epha8;-0.7561223;1.6292356;-1.4537966;-0.7489892;chr4:137015654-137016591;Neurod2_+_(303g)
503;Epha8;Gene;Epha8;-0.7561223;1.6292356;-1.4537966;-0.7489892;chr4:136976990-136977923;Neurod2_+_(303g)
504;Epha8;Gene;Epha8;-0.7561223;1.6292356;-1.4537966;-0.7489892;chr4:136914242-136915187;Neurod2_+_(303g)
505;Epha8;Gene;Epha8;-0.7561223;1.6292356;-1.4537966;-0.7489892;chr4:136968920-136969896;Neurod2_+_(303g)
506;Epha8;Gene;Epha8;-0.7561223;1.6292356;-1.4537966;-0.7489892;chr4:136916518-136918098;Neurod2_+_(303g)
507;Epha8;Gene;Epha8;-0.7561223;1.6292356;-1.4537966;-0.7489892;chr4:136824948-136825895;Neurod2_+_(303g)
1229;Slc25a34;Gene;Slc25a34;-1.3404803;1.2892823;-24.749096;-0.8342898;chr4:141621927-141622859;Neurod2_+_(303g)
1230;Slc25a34;Gene;Slc25a34;-1.3404803;1.2892823;-24.749096;-0.8342898;chr4:141766601-141767579;Neurod2_+_(303g)
1231;Slc25a34;Gene;Slc25a34;-1.3404803;1.2892823;-24.749096;-0.8342898;chr4:141751066-141751739;Neurod2_+_(303g)
1232;Slc25a34;Gene;Slc25a34;-1.3404803;1.2892823;-24.749096;-0.8342898;chr4:141751858-141752684;Neurod2_+_(303g)
1004;Tfcp2l1;Gene;Tfcp2l1;-1.3233496;0.38579318;-1.5873903;-0.84334266;chr1:118589363-118590300;Neurod2_+_(303g)
1005;Tfcp2l1;Gene;Tfcp2l1;-1.3233496;0.38579318;-1.5873903;-0.84334266;chr1:118726426-118727588;Neurod2_+_(303g)
1006;Tfcp2l1;Gene;Tfcp2l1;-1.3233496;0.38579318;-1.5873903;-0.84334266;chr1:118590964-118591799;Neurod2_+_(303g)
1279;Fez1;Gene;Fez1;0.097908564;1.3831128;-0.9215364;-0.87624073;chr9:36858437-36859349;Neurod2_+_(303g)
1280;Fez1;Gene;Fez1;0.097908564;1.3831128;-0.9215364;-0.87624073;chr9:36851421-36852329;Neurod2_+_(303g)
188;Lypd1;Gene;Lypd1;-1.0064805;-0.0817785;-24.321472;-1.1346735;chr1:125861236-125862177;Neurod2_+_(303g)
189;Lypd1;Gene;Lypd1;-1.0064805;-0.0817785;-24.321472;-1.1346735;chr1:125938551-125939430;Neurod2_+_(303g)
190;Lypd1;Gene;Lypd1;-1.0064805;-0.0817785;-24.321472;-1.1346735;chr1:125869804-125870869;Neurod2_+_(303g)
384;Wnt3;Gene;Wnt3;-25.732634;1.9417379;-2.5798335;-1.2247045;chr11:103768222-103769110;Neurod2_+_(303g)
385;Wnt3;Gene;Wnt3;-25.732634;1.9417379;-2.5798335;-1.2247045;chr11:103789763-103790691;Neurod2_+_(303g)
386;Wnt3;Gene;Wnt3;-25.732634;1.9417379;-2.5798335;-1.2247045;chr11:103813261-103814156;Neurod2_+_(303g)
387;Wnt3;Gene;Wnt3;-25.732634;1.9417379;-2.5798335;-1.2247045;chr11:103685065-103685983;Neurod2_+_(303g)
388;Wnt3;Gene;Wnt3;-25.732634;1.9417379;-2.5798335;-1.2247045;chr11:103759981-103760765;Neurod2_+_(303g)
389;Wnt3;Gene;Wnt3;-25.732634;1.9417379;-2.5798335;-1.2247045;chr11:103735124-103736029;Neurod2_+_(303g)
390;Wnt3;Gene;Wnt3;-25.732634;1.9417379;-2.5798335;-1.2247045;chr11:103730237-103731183;Neurod2_+_(303g)
391;Wnt3;Gene;Wnt3;-25.732634;1.9417379;-2.5798335;-1.2247045;chr11:103800638-103801593;Neurod2_+_(303g)
392;Wnt3;Gene;Wnt3;-25.732634;1.9417379;-2.5798335;-1.2247045;chr11:103804072-103804932;Neurod2_+_(303g)
92;Tmem82;Gene;Tmem82;-1.0753207;0.91280675;-0.35931405;-1.4883544;chr4:141749404-141750391;Neurod2_+_(303g)
93;Tmem82;Gene;Tmem82;-1.0753207;0.91280675;-0.35931405;-1.4883544;chr4:141766601-141767579;Neurod2_+_(303g)
94;Tmem82;Gene;Tmem82;-1.0753207;0.91280675;-0.35931405;-1.4883544;chr4:141751858-141752684;Neurod2_+_(303g)
95;Tmem82;Gene;Tmem82;-1.0753207;0.91280675;-0.35931405;-1.4883544;chr4:141751066-141751739;Neurod2_+_(303g)
96;Tmem82;Gene;Tmem82;-1.0753207;0.91280675;-0.35931405;-1.4883544;chr4:141552116-141553038;Neurod2_+_(303g)
97;Tmem82;Gene;Tmem82;-1.0753207;0.91280675;-0.35931405;-1.4883544;chr4:141621927-141622859;Neurod2_+_(303g)
98;Tmem82;Gene;Tmem82;-1.0753207;0.91280675;-0.35931405;-1.4883544;chr4:141569629-141570553;Neurod2_+_(303g)
1344;Ttbk1;Gene;Ttbk1;-1.5079833;1.3482549;-2.7225814;-1.765475;chr17:46467576-46468470;Neurod2_+_(303g)
1345;Ttbk1;Gene;Ttbk1;-1.5079833;1.3482549;-2.7225814;-1.765475;chr17:46455059-46455989;Neurod2_+_(303g)
